timestamp,date,hour,daypart,day_of_week,month,month_num,country,continent,endpoint,method,status_code,bytes_sent,duration_ms,age_group,gender,ip_address,user_agent
2025-02-20 16:44:52,2025-02-20,16,Afternoon,Thursday,February,2,India,Asia,/pricing,GET,200,53155,2428,35-44,Female,88.154.129.171,Safari/Mac
2025-02-20 16:52:42,2025-02-20,16,Afternoon,Thursday,February,2,Zimbabwe,Africa,/,GET,200,11586,2268,18-24,Male,1.101.59.252,Chrome/Mac
2025-02-20 17:07:39,2025-02-20,17,Evening,Thursday,February,2,Germany,Europe,/schedule-demo,POST,200,50116,1430,25-34,Female,204.154.254.78,Edge/Windows
2025-02-20 17:42:17,2025-02-20,17,Evening,Thursday,February,2,Kenya,Africa,/ai-assistant,GET,404,5686,1667,45-54,Male,201.13.50.200,Safari/iOS
2025-02-20 18:01:21,2025-02-20,18,Evening,Thursday,February,2,India,Asia,/contact,GET,200,36011,2950,25-34,Female,187.43.148.217,Firefox/Windows
2025-02-20 18:10:21,2025-02-20,18,Evening,Thursday,February,2,United States,North America,/ai-assistant,POST,200,11604,1279,45-54,Female,134.184.169.31,Safari/iOS
2025-02-20 18:11:43,2025-02-20,18,Evening,Thursday,February,2,United States,North America,/schedule-demo,GET,200,36816,626,25-34,Male,182.192.102.15,Safari/Mac
2025-02-20 18:24:28,2025-02-20,18,Evening,Thursday,February,2,Zambia,Africa,/,POST,200,36017,1608,35-44,Male,70.112.196.62,Safari/Mac
2025-02-20 18:41:26,2025-02-20,18,Evening,Thursday,February,2,United Kingdom,Europe,/pricing,GET,200,48545,533,35-44,Female,93.167.153.76,Safari/iOS
2025-02-20 18:42:05,2025-02-20,18,Evening,Thursday,February,2,United Kingdom,Europe,/schedule-demo,GET,200,27299,806,25-34,Female,197.178.152.146,Chrome/Android
2025-02-20 18:57:37,2025-02-20,18,Evening,Thursday,February,2,United States,North America,/schedule-demo,GET,200,56664,2893,45-54,Male,202.102.220.69,Chrome/Mac
2025-02-20 19:11:26,2025-02-20,19,Evening,Thursday,February,2,United Kingdom,Europe,/,POST,200,65070,809,25-34,Female,163.140.56.106,Chrome/Mac
2025-02-20 19:20:11,2025-02-20,19,Evening,Thursday,February,2,Zimbabwe,Africa,/,GET,200,30414,2968,35-44,Female,222.96.49.243,Chrome/Windows
2025-02-20 19:20:50,2025-02-20,19,Evening,Thursday,February,2,Australia,Oceania,/schedule-demo,GET,302,28751,213,25-34,Female,191.228.85.233,Chrome/Android
2025-02-20 19:44:59,2025-02-20,19,Evening,Thursday,February,2,United States,North America,/ai-assistant,GET,404,20688,1548,25-34,Male,219.115.6.250,Safari/Mac
2025-02-20 20:09:54,2025-02-20,20,Evening,Thursday,February,2,United States,North America,/schedule-demo,GET,200,43512,1745,35-44,Female,200.249.228.73,Safari/iOS
2025-02-20 20:34:58,2025-02-20,20,Evening,Thursday,February,2,United States,North America,/events,GET,403,3389,749,18-24,Female,111.125.131.15,Firefox/Windows
2025-02-20 21:25:47,2025-02-20,21,Night,Thursday,February,2,Nigeria,Africa,/schedule-demo,GET,404,13245,1780,25-34,Male,196.124.194.251,Chrome/Mac
2025-02-20 21:39:32,2025-02-20,21,Night,Thursday,February,2,Germany,Europe,/schedule-demo,GET,200,26668,2298,25-34,Female,137.53.207.217,Firefox/Windows
2025-02-20 21:55:49,2025-02-20,21,Night,Thursday,February,2,Botswana,Africa,/,GET,200,10803,503,45-54,Male,153.225.49.63,Chrome/Mac
2025-02-20 22:01:18,2025-02-20,22,Night,Thursday,February,2,Nigeria,Africa,/,GET,200,5274,1908,18-24,Male,192.91.53.134,Edge/Windows
2025-02-20 22:12:08,2025-02-20,22,Night,Thursday,February,2,Botswana,Africa,/pricing,GET,200,35962,432,35-44,Male,158.76.134.84,Edge/Windows
2025-02-20 22:35:27,2025-02-20,22,Night,Thursday,February,2,Botswana,Africa,/,GET,200,3379,104,25-34,Non-binary,156.173.214.52,Edge/Windows
2025-02-20 22:39:34,2025-02-20,22,Night,Thursday,February,2,United States,North America,/schedule-demo,GET,200,6133,157,55+,Female,222.56.252.148,Chrome/Android
2025-02-20 22:47:19,2025-02-20,22,Night,Thursday,February,2,Zimbabwe,Africa,/,GET,200,19557,2281,55+,Female,138.69.102.18,Firefox/Windows
2025-02-20 22:49:46,2025-02-20,22,Night,Thursday,February,2,United States,North America,/ai-assistant,GET,200,49803,1057,25-34,Female,152.45.80.253,Safari/iOS
2025-02-20 23:02:47,2025-02-20,23,Night,Thursday,February,2,Botswana,Africa,/ai-assistant,GET,500,58192,748,55+,Male,157.125.123.117,Firefox/Windows
2025-02-20 23:10:29,2025-02-20,23,Night,Thursday,February,2,Brazil,South America,/ai-assistant,GET,200,8432,2052,35-44,Female,20.145.205.58,Edge/Windows
2025-02-20 23:28:06,2025-02-20,23,Night,Thursday,February,2,Nigeria,Africa,/,GET,200,47382,623,35-44,Male,200.246.9.2,Firefox/Windows
2025-02-20 23:38:58,2025-02-20,23,Night,Thursday,February,2,United Kingdom,Europe,/contact,POST,200,31288,282,25-34,Female,165.255.235.127,Safari/iOS
2025-02-20 23:41:51,2025-02-20,23,Night,Thursday,February,2,Zambia,Africa,/,POST,200,42551,985,55+,Male,174.187.4.173,Chrome/Windows
2025-02-20 23:52:33,2025-02-20,23,Night,Thursday,February,2,United States,North America,/events,GET,200,58038,1056,25-34,Female,115.156.23.46,Edge/Windows
2025-02-21 00:00:29,2025-02-21,0,Night,Friday,February,2,India,Asia,/contact,POST,403,54043,1469,55+,Female,219.199.31.234,Firefox/Windows
2025-02-21 01:00:51,2025-02-21,1,Night,Friday,February,2,South Africa,Africa,/contact,GET,200,4392,1786,18-24,Female,196.217.149.7,Edge/Windows
2025-02-21 01:15:27,2025-02-21,1,Night,Friday,February,2,Germany,Europe,/pricing,POST,302,28099,327,45-54,Non-binary,140.174.218.1,Chrome/Android
2025-02-21 01:52:21,2025-02-21,1,Night,Friday,February,2,Botswana,Africa,/ai-assistant,GET,200,51372,2916,45-54,Male,153.132.191.28,Edge/Windows
2025-02-21 02:30:37,2025-02-21,2,Night,Friday,February,2,India,Asia,/,GET,200,53106,277,35-44,Female,220.119.207.131,Safari/Mac
2025-02-21 02:42:02,2025-02-21,2,Night,Friday,February,2,Kenya,Africa,/schedule-demo,GET,200,16314,1893,18-24,Female,128.113.94.245,Edge/Windows
2025-02-21 02:43:52,2025-02-21,2,Night,Friday,February,2,Zimbabwe,Africa,/schedule-demo,GET,302,16450,2905,55+,Male,211.67.172.220,Chrome/Mac
2025-02-21 03:00:50,2025-02-21,3,Night,Friday,February,2,Nigeria,Africa,/about,GET,200,38487,1438,18-24,Female,135.57.131.55,Edge/Windows
2025-02-21 03:10:38,2025-02-21,3,Night,Friday,February,2,India,Asia,/events,GET,302,7081,75,25-34,Female,54.20.191.118,Chrome/Mac
2025-02-21 03:24:25,2025-02-21,3,Night,Friday,February,2,Nigeria,Africa,/,GET,200,29359,2931,35-44,Female,72.209.200.21,Edge/Windows
2025-02-21 04:16:03,2025-02-21,4,Night,Friday,February,2,United States,North America,/ai-assistant,GET,200,34325,1644,25-34,Male,194.149.125.174,Safari/Mac
2025-02-21 04:28:31,2025-02-21,4,Night,Friday,February,2,United Kingdom,Europe,/events,GET,200,13206,1755,35-44,Male,218.157.10.145,Chrome/Windows
2025-02-21 05:01:46,2025-02-21,5,Morning,Friday,February,2,Germany,Europe,/schedule-demo,GET,200,43820,2471,55+,Female,170.138.107.178,Safari/Mac
2025-02-21 05:02:51,2025-02-21,5,Morning,Friday,February,2,United States,North America,/,GET,200,19305,505,45-54,Female,30.171.12.172,Chrome/Mac
2025-02-21 05:26:18,2025-02-21,5,Morning,Friday,February,2,Zimbabwe,Africa,/schedule-demo,GET,200,51739,2083,25-34,Male,196.152.174.3,Edge/Windows
2025-02-21 05:49:09,2025-02-21,5,Morning,Friday,February,2,Zambia,Africa,/,GET,403,40907,560,35-44,Male,196.113.135.254,Chrome/Android
2025-02-21 05:59:52,2025-02-21,5,Morning,Friday,February,2,India,Asia,/pricing,GET,200,5919,2846,18-24,Male,207.245.116.43,Chrome/Android
2025-02-21 06:02:32,2025-02-21,6,Morning,Friday,February,2,Zambia,Africa,/,GET,404,59289,105,35-44,Male,221.146.225.172,Safari/iOS
2025-02-21 06:17:46,2025-02-21,6,Morning,Friday,February,2,Zambia,Africa,/,GET,200,8299,336,45-54,Male,199.151.5.136,Firefox/Windows
2025-02-21 06:30:33,2025-02-21,6,Morning,Friday,February,2,Kenya,Africa,/,GET,200,29917,1756,45-54,Non-binary,46.170.169.135,Safari/Mac
2025-02-21 06:31:33,2025-02-21,6,Morning,Friday,February,2,India,Asia,/schedule-demo,GET,200,54516,161,35-44,Female,123.1.132.58,Edge/Windows
2025-02-21 06:45:38,2025-02-21,6,Morning,Friday,February,2,Botswana,Africa,/pricing,GET,200,43067,1597,18-24,Female,206.44.245.5,Chrome/Windows
2025-02-21 08:13:52,2025-02-21,8,Morning,Friday,February,2,United Kingdom,Europe,/ai-assistant,GET,404,22018,2428,18-24,Male,46.196.179.86,Edge/Windows
2025-02-21 08:28:59,2025-02-21,8,Morning,Friday,February,2,United States,North America,/pricing,POST,200,38560,1279,45-54,Male,210.162.111.78,Chrome/Android
2025-02-21 08:42:28,2025-02-21,8,Morning,Friday,February,2,Botswana,Africa,/,POST,200,48036,996,55+,Male,203.164.6.134,Edge/Windows
2025-02-21 09:26:11,2025-02-21,9,Morning,Friday,February,2,South Africa,Africa,/events,GET,200,48455,2819,35-44,Male,69.172.139.6,Edge/Windows
2025-02-21 09:49:10,2025-02-21,9,Morning,Friday,February,2,Australia,Oceania,/events,GET,200,10647,1727,18-24,Male,202.81.246.6,Chrome/Mac
2025-02-21 10:08:34,2025-02-21,10,Morning,Friday,February,2,Zambia,Africa,/events,POST,302,4648,122,25-34,Non-binary,70.211.95.247,Safari/Mac
2025-02-21 10:20:56,2025-02-21,10,Morning,Friday,February,2,Zambia,Africa,/ai-assistant,GET,200,54100,279,45-54,Male,38.40.19.121,Safari/Mac
2025-02-21 10:23:08,2025-02-21,10,Morning,Friday,February,2,United Kingdom,Europe,/ai-assistant,POST,200,47082,1652,55+,Male,181.189.21.93,Firefox/Windows
2025-02-21 10:23:37,2025-02-21,10,Morning,Friday,February,2,South Africa,Africa,/events,GET,404,12853,182,18-24,Female,112.0.174.17,Edge/Windows
2025-02-21 10:33:43,2025-02-21,10,Morning,Friday,February,2,Kenya,Africa,/about,POST,200,60009,2903,25-34,Female,212.128.78.33,Edge/Windows
2025-02-21 10:50:56,2025-02-21,10,Morning,Friday,February,2,Botswana,Africa,/pricing,GET,403,39065,2294,35-44,Male,42.140.210.111,Chrome/Mac
2025-02-21 10:58:13,2025-02-21,10,Morning,Friday,February,2,South Africa,Africa,/,GET,200,6571,2243,55+,Female,189.175.68.121,Chrome/Android
2025-02-21 11:14:37,2025-02-21,11,Morning,Friday,February,2,South Africa,Africa,/,GET,200,29586,2190,35-44,Female,192.94.97.250,Chrome/Android
2025-02-21 11:26:33,2025-02-21,11,Morning,Friday,February,2,Nigeria,Africa,/ai-assistant,POST,200,52936,1537,25-34,Female,47.73.54.0,Edge/Windows
2025-02-21 11:53:01,2025-02-21,11,Morning,Friday,February,2,South Africa,Africa,/,GET,200,60990,1775,35-44,Female,217.86.14.72,Chrome/Mac
2025-02-21 11:55:13,2025-02-21,11,Morning,Friday,February,2,United Kingdom,Europe,/ai-assistant,GET,500,13088,1672,35-44,Male,195.152.251.243,Safari/iOS
2025-02-21 12:10:25,2025-02-21,12,Afternoon,Friday,February,2,United Kingdom,Europe,/ai-assistant,GET,200,60798,1736,18-24,Female,8.152.181.63,Edge/Windows
2025-02-21 12:12:08,2025-02-21,12,Afternoon,Friday,February,2,Botswana,Africa,/pricing,POST,200,29251,1938,45-54,Male,5.129.40.76,Safari/iOS
2025-02-21 12:17:13,2025-02-21,12,Afternoon,Friday,February,2,Zambia,Africa,/ai-assistant,POST,200,58033,2308,18-24,Female,107.67.3.203,Chrome/Android
2025-02-21 12:17:52,2025-02-21,12,Afternoon,Friday,February,2,United Kingdom,Europe,/events,GET,200,25053,700,55+,Female,103.211.167.23,Chrome/Windows
2025-02-21 12:29:56,2025-02-21,12,Afternoon,Friday,February,2,Australia,Oceania,/ai-assistant,GET,200,52719,2049,25-34,Female,48.95.124.225,Chrome/Windows
2025-02-21 12:35:12,2025-02-21,12,Afternoon,Friday,February,2,Botswana,Africa,/ai-assistant,GET,200,9876,1840,35-44,Male,137.254.81.127,Edge/Windows
2025-02-21 12:36:31,2025-02-21,12,Afternoon,Friday,February,2,Zimbabwe,Africa,/schedule-demo,POST,200,51522,2163,18-24,Female,133.56.189.46,Chrome/Windows
2025-02-21 12:43:13,2025-02-21,12,Afternoon,Friday,February,2,Zimbabwe,Africa,/,GET,404,5499,1170,18-24,Male,196.112.215.62,Edge/Windows
2025-02-21 12:44:47,2025-02-21,12,Afternoon,Friday,February,2,United Kingdom,Europe,/,GET,200,5396,761,18-24,Female,222.102.122.20,Edge/Windows
2025-02-21 12:52:12,2025-02-21,12,Afternoon,Friday,February,2,Kenya,Africa,/pricing,GET,200,47548,929,35-44,Male,13.23.202.173,Chrome/Mac
2025-02-21 12:55:26,2025-02-21,12,Afternoon,Friday,February,2,Germany,Europe,/pricing,GET,200,6566,2331,25-34,Female,208.111.41.100,Firefox/Windows
2025-02-21 13:16:13,2025-02-21,13,Afternoon,Friday,February,2,United States,North America,/about,GET,200,20964,1999,45-54,Male,216.200.251.216,Chrome/Windows
2025-02-21 13:27:14,2025-02-21,13,Afternoon,Friday,February,2,Nigeria,Africa,/,GET,200,45556,2326,25-34,Male,160.138.103.88,Chrome/Android
2025-02-21 14:03:34,2025-02-21,14,Afternoon,Friday,February,2,South Africa,Africa,/events,POST,200,63530,950,35-44,Female,153.14.138.229,Chrome/Windows
2025-02-21 15:23:00,2025-02-21,15,Afternoon,Friday,February,2,India,Asia,/ai-assistant,GET,200,30153,625,35-44,Male,8.176.5.188,Safari/iOS
2025-02-21 15:29:33,2025-02-21,15,Afternoon,Friday,February,2,Australia,Oceania,/ai-assistant,GET,200,52623,1429,18-24,Male,89.75.9.146,Firefox/Windows
2025-02-21 15:41:38,2025-02-21,15,Afternoon,Friday,February,2,Kenya,Africa,/events,GET,200,37227,433,35-44,Male,12.150.22.128,Chrome/Android
2025-02-21 16:18:14,2025-02-21,16,Afternoon,Friday,February,2,Zambia,Africa,/ai-assistant,GET,200,56742,2157,25-34,Male,103.114.101.68,Chrome/Android
2025-02-21 16:35:03,2025-02-21,16,Afternoon,Friday,February,2,Botswana,Africa,/,GET,200,26605,213,55+,Female,196.120.3.38,Chrome/Android
2025-02-21 16:55:29,2025-02-21,16,Afternoon,Friday,February,2,South Africa,Africa,/events,GET,200,6585,2825,35-44,Male,192.114.182.142,Chrome/Windows
2025-02-21 17:07:49,2025-02-21,17,Evening,Friday,February,2,Botswana,Africa,/,GET,200,25764,1366,18-24,Male,136.86.221.255,Chrome/Windows
2025-02-21 17:14:03,2025-02-21,17,Evening,Friday,February,2,United Kingdom,Europe,/about,GET,200,28610,2236,25-34,Non-binary,124.172.12.37,Chrome/Windows
2025-02-21 17:29:13,2025-02-21,17,Evening,Friday,February,2,Germany,Europe,/events,GET,301,26733,2924,18-24,Male,157.168.85.168,Firefox/Windows
2025-02-21 17:46:29,2025-02-21,17,Evening,Friday,February,2,Germany,Europe,/,GET,404,50946,1798,18-24,Female,154.250.45.186,Chrome/Windows
2025-02-21 18:28:38,2025-02-21,18,Evening,Friday,February,2,United Kingdom,Europe,/events,GET,200,35013,2775,35-44,Female,78.12.179.212,Safari/Mac
2025-02-21 18:31:57,2025-02-21,18,Evening,Friday,February,2,Kenya,Africa,/,GET,500,50869,2453,45-54,Male,220.171.9.144,Safari/Mac
2025-02-21 18:39:09,2025-02-21,18,Evening,Friday,February,2,India,Asia,/,GET,200,9685,2975,45-54,Female,223.148.226.51,Safari/Mac
2025-02-21 18:51:15,2025-02-21,18,Evening,Friday,February,2,Zambia,Africa,/schedule-demo,GET,301,36388,2613,25-34,Female,194.231.236.72,Chrome/Windows
2025-02-21 19:04:43,2025-02-21,19,Evening,Friday,February,2,United States,North America,/ai-assistant,GET,200,61316,1529,18-24,Female,198.37.23.145,Chrome/Windows
2025-02-21 19:05:47,2025-02-21,19,Evening,Friday,February,2,Germany,Europe,/,GET,404,4580,341,35-44,Male,215.192.180.33,Safari/iOS
2025-02-21 19:10:27,2025-02-21,19,Evening,Friday,February,2,Nigeria,Africa,/,GET,200,21150,1156,35-44,Male,8.189.196.12,Chrome/Windows
2025-02-21 19:13:44,2025-02-21,19,Evening,Friday,February,2,Zambia,Africa,/contact,GET,200,61551,1336,18-24,Male,152.95.216.235,Firefox/Windows
2025-02-21 19:17:54,2025-02-21,19,Evening,Friday,February,2,Zimbabwe,Africa,/,POST,200,52326,261,55+,Male,221.53.188.194,Chrome/Android
2025-02-21 19:19:05,2025-02-21,19,Evening,Friday,February,2,Zimbabwe,Africa,/contact,POST,200,16673,1238,25-34,Female,191.98.125.148,Chrome/Android
2025-02-21 19:34:09,2025-02-21,19,Evening,Friday,February,2,United Kingdom,Europe,/pricing,POST,200,56159,2848,25-34,Female,206.237.46.153,Chrome/Mac
2025-02-21 19:46:32,2025-02-21,19,Evening,Friday,February,2,United Kingdom,Europe,/ai-assistant,GET,200,51406,2890,35-44,Female,198.30.215.48,Safari/iOS
2025-02-21 19:49:31,2025-02-21,19,Evening,Friday,February,2,Nigeria,Africa,/,GET,200,57408,2700,35-44,Male,143.4.39.159,Edge/Windows
2025-02-21 20:14:00,2025-02-21,20,Evening,Friday,February,2,India,Asia,/schedule-demo,GET,200,3936,125,18-24,Female,104.9.67.157,Safari/iOS
2025-02-21 20:16:10,2025-02-21,20,Evening,Friday,February,2,United States,North America,/events,GET,200,45767,719,35-44,Male,211.13.62.100,Chrome/Windows
2025-02-21 20:20:10,2025-02-21,20,Evening,Friday,February,2,Zimbabwe,Africa,/about,POST,302,37895,1854,18-24,Female,131.213.183.20,Safari/Mac
2025-02-21 20:27:17,2025-02-21,20,Evening,Friday,February,2,Zimbabwe,Africa,/schedule-demo,GET,302,52872,535,25-34,Male,139.94.241.172,Safari/Mac
2025-02-21 20:38:10,2025-02-21,20,Evening,Friday,February,2,United States,North America,/,POST,200,45378,1378,35-44,Female,106.234.7.142,Safari/iOS
2025-02-21 20:59:58,2025-02-21,20,Evening,Friday,February,2,United States,North America,/ai-assistant,GET,200,15852,2261,25-34,Male,202.44.103.170,Safari/Mac
2025-02-21 21:02:44,2025-02-21,21,Night,Friday,February,2,Botswana,Africa,/,GET,200,13687,1031,45-54,Male,203.131.80.152,Safari/iOS
2025-02-21 21:38:55,2025-02-21,21,Night,Friday,February,2,United Kingdom,Europe,/,GET,302,40517,122,18-24,Male,217.13.60.255,Firefox/Windows
2025-02-21 21:50:45,2025-02-21,21,Night,Friday,February,2,Kenya,Africa,/ai-assistant,GET,200,44905,2568,25-34,Male,209.189.178.98,Firefox/Windows
2025-02-21 22:02:13,2025-02-21,22,Night,Friday,February,2,Botswana,Africa,/,GET,404,11806,1622,35-44,Male,192.124.68.66,Firefox/Windows
2025-02-21 22:09:35,2025-02-21,22,Night,Friday,February,2,India,Asia,/events,GET,301,6776,595,25-34,Female,164.182.248.27,Edge/Windows
2025-02-21 22:10:41,2025-02-21,22,Night,Friday,February,2,United States,North America,/schedule-demo,POST,200,8473,1009,55+,Male,121.173.142.138,Safari/iOS
2025-02-21 22:25:56,2025-02-21,22,Night,Friday,February,2,India,Asia,/pricing,POST,200,17258,1282,25-34,Non-binary,200.83.211.9,Chrome/Windows
2025-02-21 22:50:47,2025-02-21,22,Night,Friday,February,2,United Kingdom,Europe,/,GET,403,40804,1703,25-34,Female,163.196.240.43,Safari/iOS
2025-02-21 23:09:11,2025-02-21,23,Night,Friday,February,2,Zimbabwe,Africa,/,GET,500,29029,1045,55+,Male,34.17.234.248,Safari/iOS
2025-02-21 23:31:50,2025-02-21,23,Night,Friday,February,2,United Kingdom,Europe,/ai-assistant,GET,200,16005,1895,25-34,Male,175.17.250.203,Chrome/Windows
2025-02-21 23:44:30,2025-02-21,23,Night,Friday,February,2,South Africa,Africa,/,POST,200,60192,1581,25-34,Female,195.22.103.36,Firefox/Windows
2025-02-21 23:57:01,2025-02-21,23,Night,Friday,February,2,United States,North America,/ai-assistant,GET,403,20335,2864,45-54,Non-binary,204.178.92.21,Chrome/Android
2025-02-22 00:06:59,2025-02-22,0,Night,Saturday,February,2,India,Asia,/pricing,GET,200,11797,1178,35-44,Male,54.82.0.71,Safari/Mac
2025-02-22 00:09:33,2025-02-22,0,Night,Saturday,February,2,Botswana,Africa,/pricing,GET,200,5494,2321,35-44,Female,222.32.204.131,Chrome/Mac
2025-02-22 00:23:51,2025-02-22,0,Night,Saturday,February,2,Brazil,South America,/,GET,200,5404,203,55+,Female,195.96.21.164,Edge/Windows
2025-02-22 00:27:58,2025-02-22,0,Night,Saturday,February,2,United States,North America,/,POST,403,63390,739,18-24,Male,27.101.211.82,Safari/Mac
2025-02-22 00:38:44,2025-02-22,0,Night,Saturday,February,2,India,Asia,/,POST,200,28122,569,55+,Female,113.141.247.112,Chrome/Mac
2025-02-22 00:56:01,2025-02-22,0,Night,Saturday,February,2,Nigeria,Africa,/schedule-demo,POST,200,22388,1226,45-54,Non-binary,207.254.218.217,Chrome/Android
2025-02-22 01:03:00,2025-02-22,1,Night,Saturday,February,2,United States,North America,/,POST,200,12560,2313,35-44,Male,80.37.60.58,Safari/iOS
2025-02-22 01:05:13,2025-02-22,1,Night,Saturday,February,2,Zambia,Africa,/schedule-demo,GET,200,19986,180,55+,Female,147.105.166.87,Chrome/Windows
2025-02-22 01:05:45,2025-02-22,1,Night,Saturday,February,2,Botswana,Africa,/ai-assistant,GET,200,16277,2387,25-34,Female,53.148.254.142,Safari/Mac
2025-02-22 01:12:59,2025-02-22,1,Night,Saturday,February,2,Zambia,Africa,/pricing,POST,200,54013,163,45-54,Female,120.246.212.89,Chrome/Android
2025-02-22 01:41:32,2025-02-22,1,Night,Saturday,February,2,Zimbabwe,Africa,/,GET,200,29330,2940,35-44,Male,222.126.55.60,Chrome/Mac
2025-02-22 02:01:34,2025-02-22,2,Night,Saturday,February,2,Kenya,Africa,/events,POST,200,20812,1820,18-24,Female,135.62.246.186,Safari/iOS
2025-02-22 02:16:28,2025-02-22,2,Night,Saturday,February,2,United Kingdom,Europe,/,GET,500,7318,964,25-34,Male,26.211.237.29,Firefox/Windows
2025-02-22 03:45:40,2025-02-22,3,Night,Saturday,February,2,South Africa,Africa,/events,GET,200,40228,2019,25-34,Male,5.75.211.146,Chrome/Windows
2025-02-22 04:14:28,2025-02-22,4,Night,Saturday,February,2,Botswana,Africa,/ai-assistant,POST,301,63814,1153,25-34,Male,65.8.43.225,Safari/iOS
2025-02-22 04:39:27,2025-02-22,4,Night,Saturday,February,2,India,Asia,/,GET,403,36018,2452,18-24,Male,222.161.30.190,Chrome/Mac
2025-02-22 05:03:29,2025-02-22,5,Morning,Saturday,February,2,Germany,Europe,/pricing,GET,301,45472,679,45-54,Male,106.86.17.178,Chrome/Windows
2025-02-22 05:05:08,2025-02-22,5,Morning,Saturday,February,2,South Africa,Africa,/,GET,200,3466,2336,45-54,Male,196.245.104.109,Firefox/Windows
2025-02-22 05:06:06,2025-02-22,5,Morning,Saturday,February,2,United States,North America,/schedule-demo,GET,200,10710,1385,55+,Female,213.22.45.95,Chrome/Windows
2025-02-22 05:15:45,2025-02-22,5,Morning,Saturday,February,2,United States,North America,/schedule-demo,GET,200,15454,1091,55+,Female,167.45.18.194,Edge/Windows
2025-02-22 05:19:33,2025-02-22,5,Morning,Saturday,February,2,Nigeria,Africa,/events,GET,200,19594,1850,35-44,Male,207.217.23.16,Safari/Mac
2025-02-22 05:34:19,2025-02-22,5,Morning,Saturday,February,2,United Kingdom,Europe,/ai-assistant,GET,200,55278,475,18-24,Female,85.241.28.61,Chrome/Mac
2025-02-22 05:52:42,2025-02-22,5,Morning,Saturday,February,2,Germany,Europe,/events,POST,500,15345,927,25-34,Female,220.88.126.28,Safari/iOS
2025-02-22 05:59:15,2025-02-22,5,Morning,Saturday,February,2,India,Asia,/,GET,200,16983,1744,18-24,Male,174.208.155.189,Firefox/Windows
2025-02-22 06:18:48,2025-02-22,6,Morning,Saturday,February,2,India,Asia,/schedule-demo,GET,302,10173,2513,18-24,Female,156.3.136.205,Firefox/Windows
2025-02-22 06:59:01,2025-02-22,6,Morning,Saturday,February,2,United Kingdom,Europe,/schedule-demo,GET,301,64788,2906,55+,Female,87.48.155.62,Chrome/Mac
2025-02-22 07:25:35,2025-02-22,7,Morning,Saturday,February,2,Botswana,Africa,/about,GET,200,40960,2739,45-54,Female,207.134.71.242,Safari/iOS
2025-02-22 07:29:24,2025-02-22,7,Morning,Saturday,February,2,United Kingdom,Europe,/about,GET,200,35037,1611,18-24,Non-binary,142.101.59.213,Safari/Mac
2025-02-22 07:58:03,2025-02-22,7,Morning,Saturday,February,2,United Kingdom,Europe,/schedule-demo,GET,200,12197,230,25-34,Male,192.251.127.67,Safari/Mac
2025-02-22 07:59:45,2025-02-22,7,Morning,Saturday,February,2,Nigeria,Africa,/,GET,200,6366,2165,18-24,Male,33.78.117.246,Edge/Windows
2025-02-22 08:12:19,2025-02-22,8,Morning,Saturday,February,2,Australia,Oceania,/schedule-demo,POST,200,1101,117,45-54,Male,109.224.90.232,Firefox/Windows
2025-02-22 08:29:56,2025-02-22,8,Morning,Saturday,February,2,United States,North America,/schedule-demo,GET,200,45535,1202,35-44,Female,11.64.88.62,Safari/iOS
2025-02-22 09:07:51,2025-02-22,9,Morning,Saturday,February,2,Nigeria,Africa,/pricing,GET,200,28618,1934,18-24,Male,53.212.245.152,Edge/Windows
2025-02-22 09:55:21,2025-02-22,9,Morning,Saturday,February,2,United Kingdom,Europe,/schedule-demo,POST,200,44922,1436,25-34,Male,194.6.4.79,Edge/Windows
2025-02-22 09:59:59,2025-02-22,9,Morning,Saturday,February,2,South Africa,Africa,/ai-assistant,POST,200,7047,2249,25-34,Male,101.111.22.23,Safari/iOS
2025-02-22 10:19:20,2025-02-22,10,Morning,Saturday,February,2,United Kingdom,Europe,/ai-assistant,GET,404,33372,2596,18-24,Female,171.111.76.20,Safari/iOS
2025-02-22 10:47:35,2025-02-22,10,Morning,Saturday,February,2,Zimbabwe,Africa,/,GET,200,16105,2461,18-24,Female,137.112.55.77,Firefox/Windows
2025-02-22 11:04:22,2025-02-22,11,Morning,Saturday,February,2,United Kingdom,Europe,/schedule-demo,POST,200,38085,889,18-24,Female,204.43.129.82,Chrome/Windows
2025-02-22 11:44:43,2025-02-22,11,Morning,Saturday,February,2,Botswana,Africa,/,GET,200,60649,1884,18-24,Female,223.156.210.171,Edge/Windows
2025-02-22 11:49:30,2025-02-22,11,Morning,Saturday,February,2,South Africa,Africa,/pricing,POST,302,62998,2266,25-34,Male,162.114.0.161,Edge/Windows
2025-02-22 11:54:45,2025-02-22,11,Morning,Saturday,February,2,Zambia,Africa,/,GET,301,49561,2547,25-34,Female,17.170.165.154,Edge/Windows
2025-02-22 13:06:02,2025-02-22,13,Afternoon,Saturday,February,2,United Kingdom,Europe,/events,GET,200,44516,1984,18-24,Male,159.12.200.92,Safari/iOS
2025-02-22 13:15:49,2025-02-22,13,Afternoon,Saturday,February,2,United States,North America,/schedule-demo,GET,200,36814,425,18-24,Female,57.41.194.186,Chrome/Android
2025-02-22 13:38:05,2025-02-22,13,Afternoon,Saturday,February,2,Nigeria,Africa,/,GET,200,8436,2885,45-54,Female,218.236.55.81,Chrome/Windows
